electricity_pricing,1,2,3
0.6092424,0,0,0
0.6169566,0,0,0
0.5852028,0,0,0
0.5710302,0,0,0
0.45747,0,0,0
0.3932448,0,0,0
0.3573648,0,0,0
0.399165,0,0,0
0.505011,0,0,0
0.6079866,0,0,0
0.6379464,0,0,0
0.633282,0,0,0
0.6289764,0,0,0
0.6365112,0,0,0
0.6454812,0,0,0
0.6429696,0,0,0
0.6461988,0,0,0
0.652119,0,0,0
0.7296198,0,0,0
0.7177794,0,0,0
0.69966,0,0,0
0.705042,0,0,0
0.6282588,0,0,0
0.60996,0,0,0
0.6279,0,0,0
0.626106,0,0,0
0.6279,0,0,0
0.536406,0,0,0
0.2967276,0,0,0
0.2136654,0,0,0
0.281658,0,0,0
0.4833036,0,0,0
0.5665452,0,0,0
0.522054,0,0,0
0.612651,0,0,0
0.6361524,0,0,0
0.635973,0,0,0
0.635973,0,0,0
0.6365112,0,0,0
0.6827964,0,0,0
0.7814664,0,0,0
0.61893,0,0,0
0.701454,0,0,0
0.7536594,0,0,0
0.760656,0,0,0
0.6725706,0,0,0
0.6336408,0,0,0
0.599196,0,0,0
0.629694,0,0,0
0.6320262,0,0,0
0.6042192,0,0,0
0.5545254,0,0,0
0.5290506,0,0,0
0.5236686,0,0,0
0.5699538,0,0,0
0.6973278,0,0,0
0.8971794,0,0,0
0.7970742,0,0,0
0.827034,0,0,0
0.7635264,0,0,0
0.86112,0,0,0
0.7936656,0,0,0
0.8022768,0,0,0
0.8257782,0,0,0
0.8492796,0,0,0
0.897,0,0,0
0.9330594,0,0,0
0.9321624,0,0,0
0.853047,0,0,0
0.7565298,0,0,0
0.719394,0,0,0
0.6831552,0,0,0
0.64584,0,0,0
0.5868174,0,0,0
0.572286,0,0,0
0.54717,0,0,0
0.5236686,0,0,0
0.527436,0,0,0
0.5609838,0,0,0
0.6411756,0,0,0
0.7924098,0,0,0
0.88803,0,0,0
0.7629882,0,0,0
0.7172412,0,0,0
0.6802848,0,0,0
0.622518,0,0,0
0.6343584,0,0,0
0.68172,0,0,0
0.7628088,0,0,0
0.7637058,0,0,0
0.7683702,0,0,0
0.6958926,0,0,0
0.6591156,0,0,0
0.613548,0,0,0
0.5990166,0,0,0
0.572286,0,0,0
0.539994,0,0,0
0.6087042,0,0,0
0.54717,0,0,0
0.5382,0,0,0
0.4813302,0,0,0
0.5093166,0,0,0
0.5421468,0,0,0
0.6492486,0,0,0
0.754377,0,0,0
0.934674,0,0,0
0.9323418,0,0,0
0.7979712,0,0,0
0.8616582,0,0,0
0.8308014,0,0,0
0.8376186,0,0,0
0.854841,0,0,0
0.838695,0,0,0
0.9039966,0,0,0
0.9721686,0,0,0
0.91494,0,0,0
0.830622,0,0,0
0.786669,0,0,0
0.702351,0,0,0
0.644046,0,0,0
0.5735418,0,0,0
0.4911972,0,0,0
0.4370184,0,0,0
0.4370184,0,0,0
0.401856,0,0,0
0.2809404,0,0,0
0.3277638,0,0,0
0.5532696,0,0,0
0.7176,0,0,0
0.770523,0,0,0
0.7107828,0,0,0
0.6792084,0,0,0
0.6761586,0,0,0
0.6614478,0,0,0
0.6657534,0,0,0
0.660192,0,0,0
0.6946368,0,0,0
0.7084506,0,0,0
0.7231614,0,0,0
0.7159854,0,0,0
0.6991218,0,0,0
0.6400992,0,0,0
0.6295146,0,0,0
0.6124716,0,0,0
0.545376,0,0,0
0.4764864,0,0,0
0.465543,0,0,0
0.4624932,0,0,0
0.2967276,0,0,0
0.3806868,0,0,0
0.5240274,0,0,0
0.611754,0,0,0
0.6738264,0,0,0
0.7066566,0,0,0
0.805506,0,0,0
0.7030686,0,0,0
0.84318,0,0,0
0.7000188,0,0,0
0.96876,0,0,0
0.805506,0,0,0
0.6935604,0,0,0
0.6940986,0,0,0
0.895206,0,0,0
0.6944574,0,0,0
0.66378,0,0,0
0.6101394,0,0,0
0.6271824,0,0,0
0.57408,0,0,0
0.536406,0,0,0
0.491556,0,0,0
0.49335,0,0,0
0.1794,0,0,0
0.5530902,0,0,0
0.5681598,0,0,0
0.548964,0,0,0
0.536406,0,0,0
0.6131892,0,0,0
0.5557812,0,0,0
0.6235944,0,0,0
0.64584,0,0,0
0.6515808,0,0,0
0.6499662,0,0,0
0.6279,0,0,0
0.638664,0,0,0
0.6636006,0,0,0
0.662883,0,0,0
0.7163442,0,0,0
0.6774144,0,0,0
0.6623448,0,0,0
0.55614,0,0,0
0.541788,0,0,0
0.52026,0,0,0
0.52026,0,0,0
0.3306342,0,0,0
0.43056,0,0,0
0.324714,0,0,0
0.51129,0,0,0
0.49335,0,0,0
0.41262,0,0,0
0.52026,0,0,0
0.47541,0,0,0
0.55614,0,0,0
0.6279,0,0,0
0.6944574,0,0,0
0.7201116,0,0,0
0.6279,0,0,0
0.6438666,0,0,0
0.6483516,0,0,0
0.6867432,0,0,0
0.6731088,0,0,0
0.7443306,0,0,0
0.6939192,0,0,0
0.66378,0,0,0
0.6237738,0,0,0
0.57408,0,0,0
0.5852028,0,0,0
0.3349398,0,0,0
0.43056,0,0,0
0.5527314,0,0,0
0.5382,0,0,0
0.5410704,0,0,0
0.4485,0,0,0
0.0464646,0,0,0
0.43953,0,0,0
0.548964,0,0,0
0.6741852,0,0,0
0.6738264,0,0,0
0.670956,0,0,0
0.669162,0,0,0
0.6447636,0,0,0
0.626106,0,0,0
0.644046,0,0,0
0.6713148,0,0,0
0.6670092,0,0,0
0.7176,0,0,0
0.7342842,0,0,0
0.7036068,0,0,0
0.6454812,0,0,0
0.6212622,0,0,0
0.5945316,0,0,0
0.581256,0,0,0
0.6311292,0,0,0
0.628797,0,0,0
0.5798208,0,0,0
0.4859946,0,0,0
0.1950078,0,0,0
0.2246088,0,0,0
0.5383794,0,0,0
0.6322056,0,0,0
0.6318468,0,0,0
0.66378,0,0,0
0.601887,0,0,0
0.66378,0,0,0
0.6445842,0,0,0
0.660192,0,0,0
0.661089,0,0,0
0.6514014,0,0,0
0.7091682,0,0,0
0.7468422,0,0,0
0.6549894,0,0,0
0.6104982,0,0,0
0.6352554,0,0,0
0.56511,0,0,0
0.626106,0,0,0
0.54717,0,0,0
0.46644,0,0,0
0.46644,0,0,0
0.2751996,0,0,0
0.2055924,0,0,0
0.1725828,0,0,0
0.2818374,0,0,0
0.1715064,0,0,0
0.296907,0,0,0
0.499629,0,0,0
0.593814,0,0,0
0.620724,0,0,0
0.6244914,0,0,0
0.58305,0,0,0
0.617136,0,0,0
0.6271824,0,0,0
0.6329232,0,0,0
0.6892548,0,0,0
0.848562,0,0,0
0.7617324,0,0,0
0.6912282,0,0,0
0.625209,0,0,0
0.6212622,0,0,0
0.6268236,0,0,0
0.5756946,0,0,0
0.6174948,0,0,0
0.6101394,0,0,0
0.5717478,0,0,0
0.5661864,0,0,0
0.5742594,0,0,0
0.4693104,0,0,0
0.4684134,0,0,0
0.471822,0,0,0
0.533715,0,0,0
0.6155214,0,0,0
0.627003,0,0,0
0.6406374,0,0,0
0.63687,0,0,0
0.6271824,0,0,0
0.6478134,0,0,0
0.6725706,0,0,0
0.7007364,0,0,0
0.763347,0,0,0
0.7649616,0,0,0
0.7341048,0,0,0
0.6680856,0,0,0
0.6533748,0,0,0
0.6451224,0,0,0
0.614445,0,0,0
0.5527314,0,0,0
0.5294094,0,0,0
0.498732,0,0,0
0.498732,0,0,0
0.5008848,0,0,0
0.5338944,0,0,0
0.5737212,0,0,0
0.6723912,0,0,0
0.68172,0,0,0
0.7134738,0,0,0
0.7145502,0,0,0
0.7206498,0,0,0
0.7176,0,0,0
0.7183176,0,0,0
0.7403838,0,0,0
0.7807488,0,0,0
0.8083764,0,0,0
0.8645286,0,0,0
0.8051472,0,0,0
0.7891806,0,0,0
0.7089888,0,0,0
0.6578598,0,0,0
0.6347172,0,0,0
0.6022458,0,0,0
0.5412498,0,0,0
0.52923,0,0,0
0.5225922,0,0,0
0.5008848,0,0,0
0.500526,0,0,0
0.485277,0,0,0
0.5125458,0,0,0
0.5536284,0,0,0
0.6087042,0,0,0
0.656604,0,0,0
0.6388434,0,0,0
0.628797,0,0,0
0.622518,0,0,0
0.603681,0,0,0
0.631488,0,0,0
0.6544512,0,0,0
0.7030686,0,0,0
0.7317726,0,0,0
0.784875,0,0,0
0.7766226,0,0,0
0.7107828,0,0,0
0.6348966,0,0,0
0.623415,0,0,0
0.5412498,0,0,0
0.548964,0,0,0
0.504114,0,0,0
0.4829448,0,0,0
0.409929,0,0,0
0.3762018,0,0,0
0.3823014,0,0,0
0.4075968,0,0,0
0.450294,0,0,0
0.4937088,0,0,0
0.5389176,0,0,0
0.646737,0,0,0
0.635973,0,0,0
0.5746182,0,0,0
0.5491434,0,0,0
0.552552,0,0,0
0.5900466,0,0,0
0.6094218,0,0,0
0.7879248,0,0,0
0.8268546,0,0,0
0.8295456,0,0,0
0.8132202,0,0,0
0.7297992,0,0,0
0.6605508,0,0,0
0.545376,0,0,0
0.5403528,0,0,0
0.5387382,0,0,0
0.4967586,0,0,0
0.4285866,0,0,0
0.411723,0,0,0
0.446706,0,0,0
0.54717,0,0,0
0.719394,0,0,0
0.7811076,0,0,0
0.7610148,0,0,0
0.7610148,0,0,0
0.7737522,0,0,0
0.700557,0,0,0
0.7125768,0,0,0
0.662883,0,0,0
0.688896,0,0,0
0.7027098,0,0,0
1.0579218,0,0,0
0.8751132,0,0,0
0.9556638,0,0,0
0.69966,0,0,0
0.6244914,0,0,0
0.5900466,0,0,0
0.577668,0,0,0
0.527436,0,0,0
0.5382,0,0,0
0.5437614,0,0,0
0.5896878,0,0,0
0.59202,0,0,0
0.5896878,0,0,0
0.5972226,0,0,0
0.5913024,0,0,0
0.6558864,0,0,0
0.750789,0,0,0
0.8568144,0,0,0
0.6993012,0,0,0
0.692484,0,0,0
0.679926,0,0,0
0.68172,0,0,0
0.7100652,0,0,0
0.7585032,0,0,0
0.8263164,0,0,0
0.8562762,0,0,0
0.82524,0,0,0
0.757068,0,0,0
0.7129356,0,0,0
0.6975072,0,0,0
0.6675474,0,0,0
0.8049336,0,0,0
0.741892,0,0,0
0.702491,0,0,0
0.6211904,0,0,0
0.592937,0,0,0
0.5792908,0,0,0
0.5798674,0,0,0
0.5766,0,0,0
0.589093,0,0,0
0.589093,0,0,0
0.5817894,0,0,0
0.5831348,0,0,0
0.5956278,0,0,0
0.5773688,0,0,0
0.591015,0,0,0
0.6171542,0,0,0
0.6915356,0,0,0
0.776488,0,0,0
0.846641,0,0,0
0.7436218,0,0,0
0.8191564,0,0,0
0.7818696,0,0,0
0.7626496,0,0,0
0.6048534,0,0,0
0.680388,0,0,0
0.6146556,0,0,0
0.58621,0,0,0
0.5533438,0,0,0
0.5462324,0,0,0
0.552575,0,0,0
0.6565552,0,0,0
0.8085854,0,0,0
0.8627858,0,0,0
0.8698972,0,0,0
0.8758554,0,0,0
0.8666298,0,0,0
0.8679752,0,0,0
0.862978,0,0,0
0.8468332,0,0,0
0.8385686,0,0,0
0.8531758,0,0,0
0.885081,0,0,0
0.8979584,0,0,0
0.8575964,0,0,0
0.670778,0,0,0
0.6571318,0,0,0
0.6225358,0,0,0
0.5541126,0,0,0
0.5273968,0,0,0
0.532394,0,0,0
0.5287422,0,0,0
0.4764638,0,0,0
0.430528,0,0,0
0.4993356,0,0,0
0.5956278,0,0,0
0.5723716,0,0,0
0.7791788,0,0,0
0.8795072,0,0,0
0.9162174,0,0,0
0.9450474,0,0,0
0.8631702,0,0,0
0.763034,0,0,0
0.7503488,0,0,0
0.738048,0,0,0
0.7478502,0,0,0
0.911989,0,0,0
0.9579248,0,0,0
0.879315,0,0,0
0.8549056,0,0,0
0.63426,0,0,0
0.7376636,0,0,0
0.659246,0,0,0
0.6340678,0,0,0
0.5837114,0,0,0
0.5681432,0,0,0
0.519901,0,0,0
0.484344,0,0,0
0.4712744,0,0,0
0.4810766,0,0,0
0.5243216,0,0,0
0.5766,0,0,0
0.6998002,0,0,0
0.5766,0,0,0
0.5766,0,0,0
0.6727,0,0,0
0.6163854,0,0,0
0.707296,0,0,0
0.6552098,0,0,0
0.66309,0,0,0
0.8649,0,0,0
0.8556744,0,0,0
0.8829668,0,0,0
0.801474,0,0,0
0.6623212,0,0,0
0.763995,0,0,0
0.729399,0,0,0
0.636182,0,0,0
0.6204216,0,0,0
0.5992796,0,0,0
0.578522,0,0,0
0.5758312,0,0,0
0.5742936,0,0,0
0.5839036,0,0,0
0.598703,0,0,0
0.6167698,0,0,0
0.6586694,0,0,0
0.7213266,0,0,0
0.7493878,0,0,0
0.733243,0,0,0
0.6798114,0,0,0
0.6619368,0,0,0
0.693842,0,0,0
0.7801398,0,0,0
0.8587496,0,0,0
0.8871952,0,0,0
0.8297274,0,0,0
0.6727,0,0,0
0.6494438,0,0,0
0.670778,0,0,0
0.59582,0,0,0
0.5604552,0,0,0
0.55738,0,0,0
0.5589176,0,0,0
0.5327784,0,0,0
0.5195166,0,0,0
0.5569956,0,0,0
0.6377196,0,0,0
0.8289586,0,0,0
0.8556744,0,0,0
0.8641312,0,0,0
0.84568,0,0,0
0.8160812,0,0,0
0.793786,0,0,0
0.7786022,0,0,0
0.7922484,0,0,0
0.8318416,0,0,0
0.8395296,0,0,0
0.920638,0,0,0
0.9400502,0,0,0
0.8656688,0,0,0
0.7688,0,0,0
0.6513658,0,0,0
0.6454076,0,0,0
0.583327,0,0,0
0.5766,0,0,0
0.5954356,0,0,0
0.5723716,0,0,0
0.55738,0,0,0
0.569873,0,0,0
0.6110038,0,0,0
0.7443906,0,0,0
0.9419722,0,0,0
0.9819498,0,0,0
0.9825264,0,0,0
0.9577326,0,0,0
0.9448552,0,0,0
0.9308246,0,0,0
0.9223678,0,0,0
0.8883484,0,0,0
0.828382,0,0,0
0.882198,0,0,0
0.9217912,0,0,0
0.9246742,0,0,0
0.7859058,0,0,0
0.578522,0,0,0
0.6329146,0,0,0
0.59582,0,0,0
0.601586,0,0,0
0.4856894,0,0,0
0.4952994,0,0,0
0.4466728,0,0,0
0.3797872,0,0,0
0.3705616,0,0,0
0.4585892,0,0,0
0.532394,0,0,0
0.7701454,0,0,0
0.8199252,0,0,0
0.8497162,0,0,0
0.8873874,0,0,0
0.8875796,0,0,0
0.900457,0,0,0
0.862978,0,0,0
0.8848888,0,0,0
0.8904626,0,0,0
0.920638,0,0,0
1.1324424,0,0,0
1.0747824,0,0,0
1.0891974,0,0,0
0.924482,0,0,0
0.8633624,0,0,0
0.7978222,0,0,0
0.7574602,0,0,0
0.6550176,0,0,0
0.618884,0,0,0
0.6258032,0,0,0
0.6171542,0,0,0
0.55738,0,0,0
0.55738,0,0,0
0.6780816,0,0,0
0.89373,0,0,0
0.919677,0,0,0
0.8779696,0,0,0
0.8381842,0,0,0
0.7688,0,0,0
0.7122932,0,0,0
0.6542488,0,0,0
0.632338,0,0,0
0.6254188,0,0,0
0.6382962,0,0,0
0.8251146,0,0,0
0.8814292,0,0,0
0.7885966,0,0,0
0.6334912,0,0,0
0.593898,0,0,0
0.5962044,0,0,0
0.570834,0,0,0
0.53816,0,0,0
0.530472,0,0,0
0.5404664,0,0,0
0.514135,0,0,0
0.5202854,0,0,0
0.537199,0,0,0
0.5608396,0,0,0
0.8320338,0,0,0
0.911028,0,0,0
1.0307686,0,0,0
1.0442226,0,0,0
0.9684958,0,0,0
0.8180032,0,0,0
0.7247862,0,0,0
0.7163294,0,0,0
0.7251706,0,0,0
0.8205018,0,0,0
0.9406268,0,0,0
0.99944,0,0,0
0.9164096,0,0,0
0.8654766,0,0,0
0.7935938,0,0,0
0.766878,0,0,0
0.6350288,0,0,0
0.6728922,0,0,0
0.65348,0,0,0
0.6040846,0,0,0
0.5600708,0,0,0
0.5543048,0,0,0
0.5464246,0,0,0
0.554497,0,0,0
0.5821738,0,0,0
0.6857696,0,0,0
0.7688,0,0,0
0.7297834,0,0,0
0.728438,0,0,0
0.666934,0,0,0
0.6338756,0,0,0
0.604469,0,0,0
0.619845,0,0,0
0.625611,0,0,0
0.7807164,0,0,0
0.85529,0,0,0
0.6488672,0,0,0
0.61504,0,0,0
0.5456558,0,0,0
0.574678,0,0,0
0.50933,0,0,0
0.4854972,0,0,0
0.4572438,0,0,0
0.482422,0,0,0
0.456475,0,0,0
0.4480182,0,0,0
0.4532076,0,0,0
0.478578,0,0,0
0.568912,0,0,0
0.549692,0,0,0
0.549692,0,0,0
0.549692,0,0,0
0.593898,0,0,0
0.593898,0,0,0
0.56699,0,0,0
0.593898,0,0,0
0.574678,0,0,0
0.5810206,0,0,0
0.6769284,0,0,0
0.9008414,0,0,0
0.8931534,0,0,0
0.8939222,0,0,0
0.6163854,0,0,0
0.732282,0,0,0
0.574678,0,0,0
0.5598786,0,0,0
0.515096,0,0,0
0.4895334,0,0,0
0.479539,0,0,0
0.4828064,0,0,0
0.5250904,0,0,0
0.7278614,0,0,0
0.9348608,0,0,0
1.0173146,0,0,0
0.9588858,0,0,0
0.9396658,0,0,0
0.907184,0,0,0
0.90334,0,0,0
0.883159,0,0,0
0.8649,0,0,0
0.871627,0,0,0
0.8366466,0,0,0
0.8996882,0,0,0
0.8700894,0,0,0
0.8030116,0,0,0
0.613118,0,0,0
0.5183634,0,0,0
0.5068314,0,0,0
0.4608956,0,0,0
0.443982,0,0,0
0.3780574,0,0,0
0.2808042,0,0,0
0.1716346,0,0,0
0.1583728,0,0,0
0.3323138,0,0,0
0.526628,0,0,0
0.6100428,0,0,0
0.6901902,0,0,0
0.7605354,0,0,0
0.765917,0,0,0
0.7663014,0,0,0
0.6727,0,0,0
0.5766,0,0,0
0.6628978,0,0,0
0.6340678,0,0,0
0.6223436,0,0,0
0.73036,0,0,0
0.674622,0,0,0
0.578522,0,0,0
0.5766,0,0,0
0.5988952,0,0,0
0.5604552,0,0,0
0.52855,0,0,0
0.4839596,0,0,0
0.44206,0,0,0
0.4163052,0,0,0
0.4072718,0,0,0
0.213342,0,0,0
0.3707538,0,0,0
0.5489232,0,0,0
0.7353572,0,0,0
0.7059506,0,0,0
0.6517502,0,0,0
0.5766,0,0,0
0.6002406,0,0,0
0.5889008,0,0,0
0.5766,0,0,0
0.6727,0,0,0
0.6951874,0,0,0
0.7540006,0,0,0
0.9367828,0,0,0
0.862978,0,0,0
0.8497162,0,0,0
0.6536722,0,0,0
0.574678,0,0,0
0.651558,0,0,0
0.5906306,0,0,0
0.5537282,0,0,0
0.5677588,0,0,0
0.5608396,0,0,0
0.5446948,0,0,0
0.543926,0,0,0
0.5546892,0,0,0
0.7393934,0,0,0
0.8643234,0,0,0
1.007128,0,0,0
0.90334,0,0,0
0.8362622,0,0,0
0.809162,0,0,0
0.770722,0,0,0
0.7814852,0,0,0
0.7959002,0,0,0
0.842797,0,0,0
0.8641312,0,0,0
0.8279976,0,0,0
0.8070478,0,0,0
0.7468892,0,0,0
0.6192684,0,0,0
0.591976,0,0,0
0.5766,0,0,0
0.5635304,0,0,0
0.5258592,0,0,0
0.5220152,0,0,0
0.5108676,0,0,0
0.4941462,0,0,0
0.4999122,0,0,0
0.5375834,0,0,0
0.5777532,0,0,0
0.7724518,0,0,0
0.841836,0,0,0
0.8301118,0,0,0
0.8518304,0,0,0
0.8422204,0,0,0
0.7951314,0,0,0
0.7684156,0,0,0
0.7499644,0,0,0
0.7974378,0,0,0
0.8118528,0,0,0
0.8770086,0,0,0
0.88412,0,0,0
0.8583652,0,0,0
0.7878278,0,0,0
0.651558,0,0,0
0.6415636,0,0,0
0.63426,0,0,0
0.5254748,0,0,0
0.522784,0,0,0
0.5133662,0,0,0
0.4989512,0,0,0
0.4999122,0,0,0
0.510291,0,0,0
0.525667,0,0,0
0.578522,0,0,0
0.6196528,0,0,0
0.742853,0,0,0
0.6727,0,0,0
0.574678,0,0,0
0.574678,0,0,0
0.670778,0,0,0
0.6684716,0,0,0
0.6744298,0,0,0
0.7163294,0,0,0
0.793786,0,0,0
0.8272288,0,0,0
0.8055102,0,0,0
0.718828,0,0,0
0.6751986,0,0,0
0.622728,0,0,0
0.641948,0,0,0
0.636182,0,0,0
0.5902462,0,0,0
0.5550736,0,0,0
0.551614,0,0,0
0.5310486,0,0,0
0.51894,0,0,0
0.532394,0,0,0
0.5748702,0,0,0
0.6048534,0,0,0
0.6753908,0,0,0
0.676544,0,0,0
0.662129,0,0,0
0.6411792,0,0,0
0.574678,0,0,0
0.5523828,0,0,0
0.571795,0,0,0
0.5962044,0,0,0
0.8093542,0,0,0
0.8502928,0,0,0
0.8435658,0,0,0
0.7907108,0,0,0
0.7061428,0,0,0
0.7688,0,0,0
0.694803,0,0,0
0.6580928,0,0,0
0.6536722,0,0,0
0.6357976,0,0,0
0.616962,0,0,0
0.60543,0,0,0
0.6365664,0,0,0
0.8770086,0,0,0
1.0699774,0,0,0
1.1532,0,0,0
1.0957322,0,0,0
0.9731086,0,0,0
0.9258274,0,0,0
0.8449112,0,0,0
0.8268444,0,0,0
0.8285742,0,0,0
0.863939,0,0,0
0.88412,0,0,0
1.0745902,0,0,0
1.096501,0,0,0
1.0382644,0,0,0
0.9356296,0,0,0
0.8549056,0,0,0
0.7768724,0,0,0
0.61504,0,0,0
0.5913994,0,0,0
0.59582,0,0,0
0.5491154,0,0,0
0.5815972,0,0,0
0.59582,0,0,0
0.5681432,0,0,0
0.6427168,0,0,0
0.9271728,0,0,0
1.2183558,0,0,0
1.2571802,0,0,0
1.168576,0,0,0
1.0592142,0,0,0
0.9179472,0,0,0
0.8733568,0,0,0
0.9221756,0,0,0
0.9169862,0,0,0
0.9606156,0,0,0
1.1643476,0,0,0
1.290623,0,0,0
1.0991918,0,0,0
0.9546574,0,0,0
0.7770646,0,0,0
0.6727,0,0,0
0.5766,0,0,0
0.5764078,0,0,0
0.5764078,0,0,0
0.5571878,0,0,0
0.582366,0,0,0
0.6086974,0,0,0
0.6117726,0,0,0
0.7386246,0,0,0
0.9467772,0,0,0
1.165693,0,0,0
1.234885,0,0,0
1.2494922,0,0,0
1.1681916,0,0,0
1.11476,0,0,0
1.1228324,0,0,0
0.9623454,0,0,0
1.007128,0,0,0
1.0692086,0,0,0
1.1929854,0,0,0
1.2510298,0,0,0
1.1451276,0,0,0
1.0094344,0,0,0
0.9035322,0,0,0
0.8454878,0,0,0
0.7503488,0,0,0
0.7286302,0,0,0
0.6727,0,0,0
0.578522,0,0,0
0.6600148,0,0,0
0.6619368,0,0,0
0.5764078,0,0,0
0.90334,0,0,0
1.1289828,0,0,0
1.2804364,0,0,0
1.2466092,0,0,0
1.1854896,0,0,0
1.1036124,0,0,0
1.0640192,0,0,0
1.0317296,0,0,0
0.984064,0,0,0
1.0290388,0,0,0
1.052295,0,0,0
1.198367,0,0,0
1.3192608,0,0,0
1.160888,0,0,0
1.0672866,0,0,0
0.9064152,0,0,0
0.843758,0,0,0
0.7759114,0,0,0
0.6763518,0,0,0
0.6865384,0,0,0
0.6761596,0,0,0
0.6557864,0,0,0
0.6625134,0,0,0
0.5766,0,0,0
0.815889,0,0,0
1.1203338,0,0,0
1.2827428,0,0,0
1.2493,0,0,0
1.1747264,0,0,0
1.1309048,0,0,0
1.0880442,0,0,0
1.0242338,0,0,0
0.99944,0,0,0
1.0198132,0,0,0
1.0380722,0,0,0
1.1683838,0,0,0
1.251222,0,0,0
1.144551,0,0,0
0.8675908,0,0,0
0.8316494,0,0,0
0.8170422,0,0,0
0.64387,0,0,0
0.520862,0,0,0
0.5402742,0,0,0
0.524706,0,0,0
0.50933,0,0,0
0.520862,0,0,0
0.520862,0,0,0
0.55738,0,0,0
0.6727,0,0,0
0.766878,0,0,0
0.8329948,0,0,0
0.8796994,0,0,0
0.859134,0,0,0
0.8333792,0,0,0
0.7568836,0,0,0
0.7145996,0,0,0
0.7786022,0,0,0
0.8156968,0,0,0
0.888925,0,0,0
0.9608078,0,0,0
0.8810448,0,0,0
0.73997,0,0,0
0.56699,0,0,0
0.520862,0,0,0
0.52855,0,0,0
0.6571318,0,0,0
0.640026,0,0,0
0.622728,0,0,0
0.5735248,0,0,0
0.5637226,0,0,0
0.540082,0,0,0
0.5402742,0,0,0
0.5667978,0,0,0
0.5990874,0,0,0
0.6552098,0,0,0
0.7374714,0,0,0
0.788981,0,0,0
0.8045492,0,0,0
0.7347806,0,0,0
0.6924966,0,0,0
0.6642432,0,0,0
0.6686638,0,0,0
0.7686078,0,0,0
0.80724,0,0,0
0.5723716,0,0,0
0.5762156,0,0,0
0.526628,0,0,0
0.5172102,0,0,0
0.5014498,0,0,0
0.486266,0,0,0
0.511252,0,0,0
0.4845362,0,0,0
0.4495558,0,0,0
0.4066952,0,0,0
0.472812,0,0,0
0.411308,0,0,0
0.545848,0,0,0
0.781293,0,0,0
0.747658,0,0,0
0.791864,0,0,0
0.7190202,0,0,0
0.55738,0,0,0
0.665012,0,0,0
0.8114684,0,0,0
0.8518304,0,0,0
0.8233848,0,0,0
0.9048776,0,0,0
0.9842562,0,0,0
0.9056464,0,0,0
0.766878,0,0,0
0.582366,0,0,0
0.5766,0,0,0
0.545848,0,0,0
0.523745,0,0,0
0.5158648,0,0,0
0.4928008,0,0,0
0.4803078,0,0,0
0.482422,0,0,0
0.5022186,0,0,0
0.50933,0,0,0
0.8003208,0,0,0
0.8637468,0,0,0
0.8520226,0,0,0
0.8162734,0,0,0
0.718828,0,0,0
0.6530956,0,0,0
0.5766,0,0,0
0.53816,0,0,0
0.542004,0,0,0
0.5766,0,0,0
0.7655326,0,0,0
0.7684156,0,0,0
0.5917838,0,0,0
0.5110598,0,0,0
0.542004,0,0,0
0.53816,0,0,0
0.486266,0,0,0
0.493954,0,0,0
0.5175946,0,0,0
0.3913192,0,0,0
0.4003526,0,0,0
0.411308,0,0,0
0.495876,0,0,0
0.5579566,0,0,0
0.7903264,0,0,0
0.8535602,0,0,0
0.804357,0,0,0
0.7845604,0,0,0
0.6836554,0,0,0
0.574678,0,0,0
0.622728,0,0,0
0.6580928,0,0,0
0.7288224,0,0,0
0.7499644,0,0,0
0.8243458,0,0,0
0.8650922,0,0,0
0.866822,0,0,0
0.7762958,0,0,0
0.6346444,0,0,0
0.5725638,0,0,0
0.5302798,0,0,0
0.55738,0,0,0
0.5277812,0,0,0
0.4908788,0,0,0
0.478578,0,0,0
0.4803078,0,0,0
0.5114442,0,0,0
0.6117726,0,0,0
0.882198,0,0,0
0.887964,0,0,0
0.9425488,0,0,0
0.9627298,0,0,0
0.9285182,0,0,0
0.885081,0,0,0
0.7688,0,0,0
0.7213266,0,0,0
0.6825022,0,0,0
0.7213266,0,0,0
0.8401062,0,0,0
0.8266522,0,0,0
0.789942,0,0,0
0.5983186,0,0,0
0.5581488,0,0,0
0.5568034,0,0,0
0.5604552,0,0,0
0.4618566,0,0,0
0.3532636,0,0,0
0.379595,0,0,0
0.3323138,0,0,0
0.3115562,0,0,0
0.3918958,0,0,0
0.488188,0,0,0
0.7240174,0,0,0
0.7709142,0,0,0
0.829343,0,0,0
0.7688,0,0,0
0.729399,0,0,0
0.74958,0,0,0
0.62465,0,0,0
0.55738,0,0,0
0.5779454,0,0,0
0.540082,0,0,0
0.6492516,0,0,0
0.712101,0,0,0
0.6261876,0,0,0
0.5642992,0,0,0
0.55738,0,0,0
0.55738,0,0,0
0.488188,0,0,0
0.36518,0,0,0
0.45167,0,0,0
0.40362,0,0,0
0.2981022,0,0,0
0.293105,0,0,0
0.382478,0,0,0
0.434372,0,0,0
0.4951072,0,0,0
0.574678,0,0,0
0.6292628,0,0,0
0.794747,0,0,0
0.7472736,0,0,0
0.7096024,0,0,0
0.665012,0,0,0
0.55738,0,0,0
0.574678,0,0,0
0.4935696,0,0,0
0.7761036,0,0,0
0.7824462,0,0,0
0.6796192,0,0,0
0.5379678,0,0,0
0.5766,0,0,0
0.7244018,0,0,0
0.474734,0,0,0
0.382478,0,0,0
